colour,lat,long,date,neighbourhood
#639476,49.277696,-123.097381,Thursday_Feb_26_2015,Chinatown
#020102,49.284988,-123.116981,Thursday_Feb_26_2015,Coal Harbor
#948696,49.277719,-123.099147,Thursday_Feb_26_2015,Chinatown
#040101,49.263550,-123.069550,Thursday_Feb_26_2015,Commercial
#040201,49.283108,-123.118874,Thursday_Feb_26_2015,Chinatown
#05432A,49.272200,-123.134013,Thursday_Feb_26_2015,Granville Island
#E4F0EF,49.285063,-123.120397,Thursday_Feb_26_2015,Robson Street
#9CC3B4,49.285236,-123.125716,Thursday_Feb_26_2015,Robson Street
#1B0A11,49.274307,-123.123518,Thursday_Feb_26_2015,Yaletown
#ECAFDA,49.282829,-123.111504,Thursday_Feb_26_2015,Gastown
#010202,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#13080E,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#040202,49.280533,-123.076028,Thursday_Feb_26_2015,Commercial
#0A0706,49.270556,-123.133333,Thursday_Feb_26_2015,Granville Island
#1D0507,49.266431,-123.109070,Thursday_Feb_26_2015,False Creek
#130305,49.279503,-123.117210,Thursday_Feb_26_2015,Yaletown
#8C6A7D,49.284804,-123.092550,Thursday_Feb_26_2015,Chinatown
#F2ECED,49.282325,-123.108887,Thursday_Feb_26_2015,Gastown
#0D0807,49.249229,-123.101026,Thursday_Feb_26_2015,Main Street
#BA819D,49.239342,-123.129023,Thursday_Feb_26_2015,Shaughnessy
#969096,49.282020,-123.118750,Thursday_Feb_26_2015,Chinatown
#0D1308,49.276236,-123.069383,Thursday_Feb_26_2015,Commercial
#040302,49.228255,-123.154557,Thursday_Feb_26_2015,Kerrisdale
#D0BBCA,49.280757,-123.080138,Thursday_Feb_26_2015,Strathcona
#050404,49.262778,-123.114444,Thursday_Feb_26_2015,Mount Pleasant
#DFCFD6,49.262230,-123.153229,Thursday_Feb_26_2015,Arbutus
#020603,49.300743,-123.130331,Thursday_Feb_26_2015,Stanley Park
#0B0506,49.280350,-123.122208,Thursday_Feb_26_2015,Yaletown
#F9F7F9,49.280796,-123.117943,Thursday_Feb_26_2015,Yaletown
#040305,49.275593,-123.122135,Thursday_Feb_26_2015,Yaletown
#E6E6E8,49.293751,-123.149306,Thursday_Feb_26_2015,Stanley Park
#EEE4E5,49.189755,-123.104833,Thursday_Feb_26_2015,West Cambie
#D7D3CC,49.282834,-123.120458,Thursday_Feb_26_2015,Robson Street
#040103,49.284599,-123.108887,Thursday_Feb_26_2015,Gastown
#E6EAE4,49.290437,-123.121587,Thursday_Feb_26_2015,Robson Street
#690E20,49.284153,-123.097755,Thursday_Feb_26_2015,Chinatown
#FBF6F8,49.280841,-123.120544,Thursday_Feb_26_2015,Yaletown
#D4D4D4,49.279270,-123.129776,Thursday_Feb_26_2015,Yaletown
#050205,49.279551,-123.103416,Thursday_Feb_26_2015,Chinatown
#090603,49.275349,-123.080353,Thursday_Feb_26_2015,Strathcona
#D7C9D3,49.287029,-123.115623,Thursday_Feb_26_2015,Gastown
#030203,49.283333,-123.119217,Thursday_Feb_26_2015,Chinatown
#040605,49.268262,-123.107603,Thursday_Feb_26_2015,False Creek
#180408,49.269447,-123.107483,Thursday_Feb_26_2015,False Creek
#A65609,49.283129,-123.105364,Thursday_Feb_26_2015,Gastown
#5B081C,49.277889,-123.075996,Thursday_Feb_26_2015,Commercial
#040001,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#1C090D,49.280512,-123.118382,Thursday_Feb_26_2015,Yaletown
#B36389,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#030203,49.284111,-123.111565,Thursday_Feb_26_2015,Gastown
#A55A70,49.287628,-123.132247,Thursday_Feb_26_2015,Robson Street
#1A1614,49.283784,-123.106033,Thursday_Feb_26_2015,Gastown
#030402,49.285833,-123.111667,Thursday_Feb_26_2015,Gastown
#010001,49.281185,-123.104233,Thursday_Feb_26_2015,Gastown
#060505,49.276809,-123.112154,Thursday_Feb_26_2015,Chinatown
#EDEFED,49.264019,-123.105309,Thursday_Feb_26_2015,Mount Pleasant
#15241A,49.269400,-123.123800,Thursday_Feb_26_2015,False Creek
#010102,49.285833,-123.111667,Thursday_Feb_26_2015,Gastown
#98828B,49.224327,-123.122490,Thursday_Feb_26_2015,Oakridge
#130211,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#020101,49.288830,-123.117691,Thursday_Feb_26_2015,Coal Harbor
#030403,49.284042,-123.107463,Thursday_Feb_26_2015,Gastown
#070501,49.274128,-123.121758,Thursday_Feb_26_2015,Yaletown
#100407,49.278366,-123.118240,Thursday_Feb_26_2015,Yaletown
#050301,49.285534,-123.140775,Thursday_Feb_26_2015,West End
#1E040D,49.284210,-123.108531,Thursday_Feb_26_2015,Gastown
#010101,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#EBE7EC,49.279776,-123.109901,Thursday_Feb_26_2015,Gastown
#1E0104,49.282162,-123.107964,Thursday_Feb_26_2015,Gastown
#1F1E18,49.272005,-123.114896,Thursday_Feb_26_2015,Yaletown
#1A1312,49.277293,-123.122173,Thursday_Feb_26_2015,Yaletown
#676C68,49.273353,-123.103411,Thursday_Feb_26_2015,False Creek
#030303,49.279828,-123.121642,Thursday_Feb_26_2015,Yaletown
#D4C4CC,49.288128,-123.116347,Thursday_Feb_26_2015,Coal Harbor
#7A6D84,49.300000,-123.140000,Thursday_Feb_26_2015,Stanley Park
#AB8BA0,49.288070,-123.130810,Thursday_Feb_26_2015,Robson Street
#050102,49.279869,-123.121490,Thursday_Feb_26_2015,Yaletown
#040202,49.278238,-123.097222,Thursday_Feb_26_2015,Chinatown
#11815C,49.270260,-123.086281,Thursday_Feb_26_2015,Mount Pleasant
#050301,49.278713,-123.129793,Thursday_Feb_26_2015,Yaletown
#020201,49.288830,-123.117691,Thursday_Feb_26_2015,Coal Harbor
#D0BCC7,49.283691,-123.103455,Thursday_Feb_26_2015,Gastown
#0D090D,49.282162,-123.107964,Thursday_Feb_26_2015,Gastown
#652A4C,49.244444,-123.125556,Thursday_Feb_26_2015,South Cambie
#121D14,49.269400,-123.123800,Thursday_Feb_26_2015,False Creek
#150C0A,49.278213,-123.125258,Thursday_Feb_26_2015,Yaletown
#1A0F14,49.283824,-123.120326,Thursday_Feb_26_2015,Robson Street
#140908,49.287431,-123.112809,Thursday_Feb_26_2015,Gastown
#0E0609,49.285873,-123.127152,Thursday_Feb_26_2015,Robson Street
#C9DECC,49.284069,-123.090881,Thursday_Feb_26_2015,Strathcona
#315A36,49.224760,-123.107897,Thursday_Feb_26_2015,Oakridge
#EEEAEB,49.284249,-123.108278,Thursday_Feb_26_2015,Gastown
#050202,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#110C18,49.288319,-123.111838,Thursday_Feb_26_2015,Gastown
#030302,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#CDCDCD,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#F6EAF2,49.283265,-123.104275,Thursday_Feb_26_2015,Gastown
#0E0205,49.283824,-123.120326,Thursday_Feb_26_2015,Robson Street
#F4EEF4,49.288414,-123.130440,Thursday_Feb_26_2015,Robson Street
#A35E82,49.276894,-123.119896,Thursday_Feb_26_2015,Yaletown
#020202,49.281067,-123.102051,Thursday_Feb_26_2015,Gastown
#040300,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#0D0407,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#080905,49.285833,-123.111667,Thursday_Feb_26_2015,Gastown
#010001,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#12140E,49.272625,-123.135620,Thursday_Feb_26_2015,Granville Island
#070101,49.279270,-123.129776,Thursday_Feb_26_2015,Yaletown
#090504,49.275814,-123.122162,Thursday_Feb_26_2015,Yaletown
#B7B6BA,49.289658,-123.122078,Thursday_Feb_26_2015,Robson Street
#080603,49.273435,-123.121586,Thursday_Feb_26_2015,Yaletown
#C19EB8,49.252941,-123.082108,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#5C5659,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#020201,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#040203,49.271759,-123.106279,Thursday_Feb_26_2015,False Creek
#030202,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#14090D,49.281708,-123.120598,Thursday_Feb_26_2015,Yaletown
#020404,49.300743,-123.130331,Thursday_Feb_26_2015,Stanley Park
#E5E2E2,49.282834,-123.120458,Thursday_Feb_26_2015,Robson Street
#F9F9FB,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#010001,49.249290,-123.089996,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#78706F,49.285000,-123.134000,Thursday_Feb_26_2015,Coal Harbor
#060604,49.270655,-123.106396,Thursday_Feb_26_2015,False Creek
#EBDDEE,49.284431,-123.098427,Thursday_Feb_26_2015,Chinatown
#1B0509,49.270470,-123.135529,Thursday_Feb_26_2015,Granville Island
#565964,49.247925,-123.079964,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#B2B2B2,49.284042,-123.107463,Thursday_Feb_26_2015,Gastown
#0B130B,49.275250,-123.123535,Thursday_Feb_26_2015,Yaletown
#F2EDF1,49.291859,-123.135139,Thursday_Feb_26_2015,Coal Harbor
#190A0F,49.278114,-123.117172,Thursday_Feb_26_2015,Yaletown
#504F51,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#290510,49.262711,-123.138314,Thursday_Feb_26_2015,Fairview
#0F0307,49.279617,-123.101364,Thursday_Feb_26_2015,Chinatown
#DCD0D7,49.283603,-123.104612,Thursday_Feb_26_2015,Gastown
#1A0610,49.300000,-123.140000,Thursday_Feb_26_2015,Stanley Park
#020202,49.282620,-123.116921,Thursday_Feb_26_2015,Chinatown
#0A0103,49.280315,-123.121681,Thursday_Feb_26_2015,Yaletown
#040503,49.247925,-123.079964,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#8E9E98,49.264610,-123.114738,Thursday_Feb_26_2015,Mount Pleasant
#010101,49.280189,-123.121010,Thursday_Feb_26_2015,Yaletown
#919292,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#050401,49.272350,-123.155327,Thursday_Feb_26_2015,Kitsilano
#170C0C,49.286537,-123.134079,Thursday_Feb_26_2015,Coal Harbor
#060906,49.280289,-123.106751,Thursday_Feb_26_2015,Gastown
#010101,49.276170,-123.119655,Thursday_Feb_26_2015,Yaletown
#0D0708,49.274307,-123.123518,Thursday_Feb_26_2015,Yaletown
#010001,49.280289,-123.106751,Thursday_Feb_26_2015,Gastown
#0E0C0A,49.282620,-123.116921,Thursday_Feb_26_2015,Chinatown
#070601,49.300000,-123.140000,Thursday_Feb_26_2015,Stanley Park
#7C9A8C,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#1C1F1F,49.272625,-123.135620,Thursday_Feb_26_2015,Granville Island
#020502,49.262384,-123.074278,Thursday_Feb_26_2015,Commercial
#190103,49.284049,-123.070106,Thursday_Feb_26_2015,Grandview-Woodland
#010101,49.269400,-123.123800,Thursday_Feb_26_2015,False Creek
#9E809A,49.270655,-123.106396,Thursday_Feb_26_2015,False Creek
#6B585B,49.225725,-123.101208,Thursday_Feb_26_2015,Sunset
#1C0910,49.288350,-123.113277,Thursday_Feb_26_2015,Gastown
#6F555B,49.285290,-123.122795,Thursday_Feb_26_2015,Robson Street
#190208,49.279538,-123.100612,Thursday_Feb_26_2015,Chinatown
#86657A,49.258221,-123.100777,Thursday_Feb_26_2015,Main Street
#B1B7B4,49.272625,-123.135620,Thursday_Feb_26_2015,Granville Island
#040C07,49.274063,-123.154361,Thursday_Feb_26_2015,Kitsilano
#030101,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#0E0304,49.274311,-123.123123,Thursday_Feb_26_2015,Yaletown
#020202,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#000000,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#0B3943,49.275593,-123.122135,Thursday_Feb_26_2015,Yaletown
#060706,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#010000,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#0A0808,49.257257,-123.069382,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#EBCCE3,49.269955,-123.108247,Thursday_Feb_26_2015,False Creek
#71071D,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#120505,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#716263,49.251219,-123.136169,Thursday_Feb_26_2015,Shaughnessy
#5F2550,49.285308,-123.112236,Thursday_Feb_26_2015,Gastown
#A38388,49.278529,-123.098299,Thursday_Feb_26_2015,Chinatown
#B0779B,49.268265,-123.153671,Thursday_Feb_26_2015,Kitsilano
#000000,49.288350,-123.113277,Thursday_Feb_26_2015,Gastown
#5A0D20,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#0B0409,49.280659,-123.100861,Thursday_Feb_26_2015,Chinatown
#030402,49.292648,-123.128988,Thursday_Feb_26_2015,Coal Harbor
#11070A,49.274307,-123.123518,Thursday_Feb_26_2015,Yaletown
#010101,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#F1F1F5,49.271744,-123.105446,Thursday_Feb_26_2015,False Creek
#826679,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#080908,49.280289,-123.106751,Thursday_Feb_26_2015,Gastown
#FEFEFE,49.284371,-123.110200,Thursday_Feb_26_2015,Gastown
#EBECEA,49.279573,-123.138529,Thursday_Feb_26_2015,West End
#9E4B78,49.270634,-123.069466,Thursday_Feb_26_2015,Commercial
#030302,49.284572,-123.124657,Thursday_Feb_26_2015,Robson Street
#FAFAFA,49.284371,-123.110200,Thursday_Feb_26_2015,Gastown
#020102,49.285961,-123.124161,Thursday_Feb_26_2015,Robson Street
#010001,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#FDFDFD,49.284371,-123.110200,Thursday_Feb_26_2015,Gastown
#EAE9EA,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#A66387,49.288910,-123.131203,Thursday_Feb_26_2015,Robson Street
#D0BBCB,49.282244,-123.121151,Thursday_Feb_26_2015,Robson Street
#1E0B12,49.258003,-123.069855,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#040203,49.284302,-123.114838,Thursday_Feb_26_2015,Gastown
#070301,49.283119,-123.103912,Thursday_Feb_26_2015,Gastown
#100F0A,49.259230,-123.115172,Thursday_Feb_26_2015,Fairview
#15040E,49.244264,-123.099729,Thursday_Feb_26_2015,Main Street
#C27DA6,49.290184,-123.133713,Thursday_Feb_26_2015,Robson Street
#040404,49.275068,-123.122800,Thursday_Feb_26_2015,Yaletown
#030401,49.290562,-123.133602,Thursday_Feb_26_2015,Robson Street
#050401,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#130C0C,49.272759,-123.126418,Thursday_Feb_26_2015,Yaletown
#0E0A08,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#010001,49.272350,-123.155327,Thursday_Feb_26_2015,Kitsilano
#B77998,49.290365,-123.133573,Thursday_Feb_26_2015,Robson Street
#EEBED7,49.277577,-123.098100,Thursday_Feb_26_2015,Chinatown
#876774,49.264736,-123.099548,Thursday_Feb_26_2015,Main Street
#5A0818,49.278366,-123.118240,Thursday_Feb_26_2015,Yaletown
#856778,49.280841,-123.120544,Thursday_Feb_26_2015,Yaletown
#121F15,49.246155,-123.101036,Thursday_Feb_26_2015,Main Street
#E1BFDC,49.284572,-123.124657,Thursday_Feb_26_2015,Robson Street
#020302,49.283220,-123.119157,Thursday_Feb_26_2015,Chinatown
#010201,49.260307,-123.096275,Thursday_Feb_26_2015,Main Street
#EAE3E6,49.284759,-123.122697,Thursday_Feb_26_2015,Robson Street
#F9F5F8,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#070604,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#DC5D93,49.228951,-123.091072,Thursday_Feb_26_2015,Sunset
#020002,49.263329,-123.141701,Thursday_Feb_26_2015,Fairview
#040503,49.278478,-123.116547,Thursday_Feb_26_2015,Yaletown
#060401,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#FAF7F9,49.285389,-123.134064,Thursday_Feb_26_2015,Coal Harbor
#352F27,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#030001,49.284962,-123.124396,Thursday_Feb_26_2015,Robson Street
#050504,49.279333,-123.110473,Thursday_Feb_26_2015,Gastown
#ECBFED,49.259230,-123.115172,Thursday_Feb_26_2015,Fairview
#670511,49.228951,-123.091072,Thursday_Feb_26_2015,Sunset
#CE0A5F,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#0F0306,49.283691,-123.103455,Thursday_Feb_26_2015,Gastown
#030302,49.290880,-123.136390,Thursday_Feb_26_2015,Coal Harbor
#7E0616,49.228951,-123.091072,Thursday_Feb_26_2015,Sunset
#5A0513,49.277538,-123.115379,Thursday_Feb_26_2015,Yaletown
#030202,49.280310,-123.122030,Thursday_Feb_26_2015,Yaletown
#030A06,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#020001,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#7B0312,49.228951,-123.091072,Thursday_Feb_26_2015,Sunset
#0E0608,49.274130,-123.120453,Thursday_Feb_26_2015,Yaletown
#080506,49.260311,-123.097527,Thursday_Feb_26_2015,Main Street
#020201,49.288128,-123.114868,Thursday_Feb_26_2015,Gastown
#FDFCFD,49.289711,-123.116074,Thursday_Feb_26_2015,Coal Harbor
#6D0B25,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#928286,49.262798,-123.108467,Thursday_Feb_26_2015,Mount Pleasant
#070400,49.283119,-123.103912,Thursday_Feb_26_2015,Gastown
#020302,49.281105,-123.119125,Thursday_Feb_26_2015,Yaletown
#EED4EA,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#D4ADDA,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#0B0708,49.268213,-123.150672,Thursday_Feb_26_2015,Kitsilano
#030102,49.263850,-123.136410,Thursday_Feb_26_2015,Fairview
#F2F0F1,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#030303,49.300743,-123.130331,Thursday_Feb_26_2015,Stanley Park
#FEFDFE,49.276352,-123.119621,Thursday_Feb_26_2015,Yaletown
#020101,49.282801,-123.124067,Thursday_Feb_26_2015,Robson Street
#011C15,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#070201,49.283260,-123.109092,Thursday_Feb_26_2015,Gastown
#DBBFD1,49.284861,-123.122912,Thursday_Feb_26_2015,Robson Street
#110506,49.291080,-123.136429,Thursday_Feb_26_2015,Coal Harbor
#04CA68,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#210D10,49.267101,-123.103561,Thursday_Feb_26_2015,False Creek
#220306,49.260918,-123.100838,Thursday_Feb_26_2015,Main Street
#040203,49.283691,-123.103455,Thursday_Feb_26_2015,Gastown
#69566A,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#D394B1,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#94BAB0,49.272625,-123.135620,Thursday_Feb_26_2015,Granville Island
#E4CFD0,49.282620,-123.116921,Thursday_Feb_26_2015,Chinatown
#BB1D51,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#010101,49.273279,-123.103424,Thursday_Feb_26_2015,False Creek
#100005,49.264102,-123.118119,Thursday_Feb_26_2015,Fairview
#000000,49.272350,-123.155327,Thursday_Feb_26_2015,Kitsilano
#020101,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#040201,49.279869,-123.122688,Thursday_Feb_26_2015,Yaletown
#D35CA5,49.253878,-123.235460,Thursday_Feb_26_2015,Ubc
#0D0B08,49.250362,-123.076248,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#050002,49.283138,-123.130570,Thursday_Feb_26_2015,Robson Street
#090505,49.270222,-123.135673,Thursday_Feb_26_2015,Granville Island
#020102,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#070401,49.279869,-123.122688,Thursday_Feb_26_2015,Yaletown
#010101,49.289959,-123.128052,Thursday_Feb_26_2015,Robson Street
#020101,49.276734,-123.124521,Thursday_Feb_26_2015,Yaletown
#010001,49.284599,-123.108887,Thursday_Feb_26_2015,Gastown
#0D0F0C,49.300743,-123.130331,Thursday_Feb_26_2015,Stanley Park
#040304,49.280280,-123.100522,Thursday_Feb_26_2015,Chinatown
#80064C,49.276656,-123.124627,Thursday_Feb_26_2015,Yaletown
#10080C,49.273949,-123.099258,Thursday_Feb_26_2015,False Creek
#100205,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
#E5062A,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#110405,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#DDDBDB,49.254456,-123.080432,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#060101,49.287695,-123.114859,Thursday_Feb_26_2015,Gastown
#12070B,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#090B08,49.282005,-123.108032,Thursday_Feb_26_2015,Gastown
#13090C,49.264671,-123.114647,Thursday_Feb_26_2015,Mount Pleasant
#F1E3EA,49.278652,-123.098618,Thursday_Feb_26_2015,Chinatown
#EAACD6,49.283852,-123.105453,Thursday_Feb_26_2015,Gastown
#1D050B,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#0E0306,49.287762,-123.118332,Thursday_Feb_26_2015,Coal Harbor
#110306,49.288662,-123.131371,Thursday_Feb_26_2015,Robson Street
#E1C0D3,49.284752,-123.114418,Thursday_Feb_26_2015,Gastown
#19060A,49.263706,-123.137619,Thursday_Feb_26_2015,Fairview
#DDC2C7,49.288311,-123.116730,Thursday_Feb_26_2015,Coal Harbor
#020202,49.254456,-123.080432,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#F9738D,49.250000,-123.100000,Thursday_Feb_26_2015,Main Street
#826A80,49.287941,-123.113132,Thursday_Feb_26_2015,Gastown
#521723,49.274345,-123.118765,Thursday_Feb_26_2015,Yaletown
#010001,49.273353,-123.103411,Thursday_Feb_26_2015,False Creek
#0A110C,49.281195,-123.135387,Thursday_Feb_26_2015,West End
#F1F0F0,49.268166,-123.147034,Thursday_Feb_26_2015,Kitsilano
#0F0F06,49.274400,-123.100160,Thursday_Feb_26_2015,Strathcona
#000101,49.246190,-123.088397,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#010101,49.329353,-123.074242,Thursday_Feb_26_2015,North Vancouver
#0B0307,49.276352,-123.119621,Thursday_Feb_26_2015,Yaletown
#0F0707,49.276894,-123.119896,Thursday_Feb_26_2015,Yaletown
#060103,49.273741,-123.133053,Thursday_Feb_26_2015,Granville Island
#030604,49.183741,-122.843543,Thursday_Feb_26_2015,Surrey
#011305,49.275452,-123.121330,Thursday_Feb_26_2015,Yaletown
#020101,49.288311,-123.116730,Thursday_Feb_26_2015,Coal Harbor
#F8EEF7,49.271221,-123.135757,Thursday_Feb_26_2015,Granville Island
#020101,49.284563,-123.110250,Thursday_Feb_26_2015,Gastown
#B8B7C2,49.278553,-123.115768,Thursday_Feb_26_2015,Yaletown
#14070D,49.274063,-123.154361,Thursday_Feb_26_2015,Kitsilano
#19060A,49.287224,-123.113916,Thursday_Feb_26_2015,Gastown
#060201,49.285199,-123.111159,Thursday_Feb_26_2015,Gastown
#030202,49.278553,-123.115768,Thursday_Feb_26_2015,Yaletown
#020202,49.278664,-123.099243,Thursday_Feb_26_2015,Chinatown
#AF9E9E,49.283718,-123.121109,Thursday_Feb_26_2015,Robson Street
#020202,49.282124,-123.098534,Thursday_Feb_26_2015,Chinatown
#060203,49.286675,-123.143220,Thursday_Feb_26_2015,West End
#010402,49.300743,-123.130331,Thursday_Feb_26_2015,Stanley Park
#0E0506,49.291080,-123.136429,Thursday_Feb_26_2015,Coal Harbor
#050101,49.276097,-123.119497,Thursday_Feb_26_2015,Yaletown
#F8F8F8,49.260860,-123.116287,Thursday_Feb_26_2015,Fairview
#0C0609,49.300000,-123.140000,Thursday_Feb_26_2015,Stanley Park
#040403,49.280414,-123.126281,Thursday_Feb_26_2015,Yaletown
#1D090F,49.260250,-123.139107,Thursday_Feb_26_2015,Fairview
#1A0F15,49.270556,-123.133333,Thursday_Feb_26_2015,Granville Island
#020202,49.286675,-123.143220,Thursday_Feb_26_2015,West End
#040403,49.278038,-123.109234,Thursday_Feb_26_2015,Chinatown
#040102,49.287334,-123.128918,Thursday_Feb_26_2015,Robson Street
#030302,49.284042,-123.107463,Thursday_Feb_26_2015,Gastown
#090306,49.256548,-123.085257,Thursday_Feb_26_2015,Kensington-Cedar Cottage
#141106,49.287224,-123.113916,Thursday_Feb_26_2015,Gastown
#700518,49.268242,-123.152428,Thursday_Feb_26_2015,Kitsilano
#1E0A12,49.264061,-123.104498,Thursday_Feb_26_2015,Main Street
